Yr,M,D,HH,MM,Boro,Vol
2023,3,12,22,30,Bronx,44
2023,3,12,22,45,Bronx,39
2023,3,12,23,0,Bronx,27
2023,3,12,23,15,Bronx,29
2023,3,12,23,30,Bronx,28
2023,3,12,23,45,Bronx,29
2023,3,13,0,0,Bronx,24
2023,3,13,0,15,Bronx,27
2023,3,13,0,30,Bronx,33
2023,3,13,0,45,Bronx,25
2023,3,13,1,0,Bronx,20
2023,3,13,1,15,Bronx,15
2023,3,13,1,30,Bronx,16
2023,3,13,1,45,Bronx,16
2023,3,13,2,0,Bronx,15
2023,3,13,2,15,Bronx,21
2023,3,13,2,30,Bronx,21
2023,3,13,2,45,Bronx,22
2023,3,13,3,0,Bronx,15
2023,3,13,3,15,Bronx,17
2023,3,13,3,30,Bronx,18
2023,3,13,3,45,Bronx,24
2023,3,13,4,0,Bronx,16
2023,3,13,4,15,Bronx,30
2023,3,13,4,30,Bronx,23
2023,3,13,4,45,Bronx,51
2023,3,13,5,0,Bronx,31
2023,3,13,5,15,Bronx,40
2023,3,13,5,30,Bronx,47
2023,3,13,5,45,Bronx,58
2023,3,13,6,0,Bronx,71
2023,3,13,6,15,Bronx,92
2023,3,13,6,30,Bronx,79
2023,3,13,6,45,Bronx,80
2023,3,13,7,0,Bronx,72
2023,4,29,22,0,Brooklyn,5
2023,4,29,22,15,Brooklyn,3
2023,4,29,22,30,Brooklyn,4
2023,4,29,22,45,Brooklyn,2
2023,4,29,23,0,Brooklyn,5
2023,4,29,23,15,Brooklyn,1
2023,4,29,23,30,Brooklyn,3
2023,4,29,23,45,Brooklyn,5
2023,4,30,0,0,Brooklyn,4
2023,4,30,0,15,Brooklyn,5
2023,4,30,0,30,Brooklyn,4
2023,4,30,0,45,Brooklyn,1
2023,4,30,1,0,Brooklyn,1
2023,4,30,1,15,Brooklyn,1
2023,4,30,1,30,Brooklyn,2
2023,4,30,1,45,Brooklyn,1
2023,4,30,2,0,Brooklyn,1
2023,4,30,2,15,Brooklyn,1
2023,4,30,2,30,Brooklyn,3
2023,4,30,2,45,Brooklyn,4
2023,4,30,3,0,Brooklyn,2
2023,4,30,3,15,Brooklyn,4
2023,4,30,3,30,Brooklyn,2
2023,4,30,3,45,Brooklyn,0
2023,4,30,4,0,Brooklyn,1
2023,4,30,4,15,Brooklyn,1
2023,4,30,4,30,Brooklyn,1
2023,4,30,4,45,Brooklyn,2
2023,4,30,5,0,Brooklyn,1
2023,4,30,5,15,Brooklyn,4
2023,4,30,5,30,Brooklyn,2
2023,4,30,5,45,Brooklyn,0
2023,4,30,6,0,Brooklyn,1
2023,4,30,6,15,Brooklyn,0
2023,4,30,6,30,Brooklyn,0
2023,4,30,6,45,Brooklyn,1
2023,4,30,7,0,Brooklyn,0
2023,4,30,7,15,Brooklyn,2
2023,4,30,7,30,Brooklyn,1
2023,3,9,9,15,Bronx,73
2023,3,9,9,30,Bronx,68
2023,3,9,9,45,Bronx,52
2023,3,9,10,0,Bronx,79
2023,3,9,10,15,Bronx,92
2023,3,9,10,30,Bronx,60
2023,3,9,10,45,Bronx,72
2023,3,9,11,0,Bronx,86
2023,3,9,11,15,Bronx,75
2023,3,9,11,30,Bronx,82
2023,3,9,11,45,Bronx,84
2023,3,9,12,0,Bronx,76
2023,3,9,12,15,Bronx,81
2023,3,9,12,30,Bronx,86
2023,3,9,12,45,Bronx,74
2023,3,9,13,0,Bronx,56
2023,3,9,13,15,Bronx,79
2023,3,9,13,30,Bronx,69
2023,3,9,13,45,Bronx,80
2023,3,9,14,0,Bronx,70
2023,3,9,14,15,Bronx,83
2023,3,9,14,30,Bronx,68
2023,3,9,14,45,Bronx,77
2023,3,9,15,0,Bronx,71
2023,3,9,15,15,Bronx,82
2023,3,9,15,30,Bronx,77
2023,3,9,15,45,Bronx,86
2023,3,9,16,0,Bronx,89
2023,3,9,16,15,Bronx,90
2023,3,9,16,30,Bronx,97
2023,3,9,16,45,Bronx,72
2023,3,9,17,0,Bronx,70
2023,3,9,17,15,Bronx,81
2023,3,9,17,30,Bronx,65
2023,3,9,17,45,Bronx,73
2023,3,9,18,0,Bronx,88
2023,3,9,18,15,Bronx,62
2023,3,9,18,30,Bronx,83
2023,3,9,18,45,Bronx,87
2023,3,9,19,0,Bronx,61
2023,3,9,19,15,Bronx,74
2023,3,9,19,30,Bronx,60
2023,3,9,19,45,Bronx,66
2023,3,9,20,0,Bronx,62
2023,3,9,20,15,Bronx,70
2023,3,9,20,30,Bronx,57
2023,3,9,20,45,Bronx,77
2023,3,9,21,0,Bronx,58
2023,3,9,21,15,Bronx,45
2023,3,9,21,30,Bronx,50
2023,3,9,21,45,Bronx,51
2023,3,9,22,0,Bronx,44
2023,3,9,22,15,Bronx,40
2023,3,9,22,30,Bronx,48
2023,3,9,22,45,Bronx,55
2023,3,9,23,0,Bronx,41
2023,3,9,23,15,Bronx,29
2023,3,9,23,30,Bronx,35
2023,3,9,23,45,Bronx,38
2023,3,10,0,0,Bronx,29
2023,3,10,0,15,Bronx,18
2023,3,10,0,30,Bronx,21
2023,3,10,0,45,Bronx,22
2023,3,10,1,0,Bronx,13
2023,3,10,1,15,Bronx,14
2023,3,10,1,30,Bronx,15
2023,3,10,1,45,Bronx,19
2023,3,10,2,0,Bronx,14
2023,3,10,2,15,Bronx,12
2023,3,10,2,30,Bronx,7
2023,3,10,2,45,Bronx,18
2023,3,10,3,0,Bronx,11
2023,3,10,3,15,Bronx,20
2023,3,10,3,30,Bronx,4
2023,3,10,3,45,Bronx,14
2023,3,10,4,0,Bronx,13
2023,3,10,4,15,Bronx,16
2023,3,10,4,30,Bronx,17
2023,3,10,4,45,Bronx,15
2023,3,10,5,0,Bronx,18
2023,3,10,5,15,Bronx,18
2023,3,10,5,30,Bronx,25
2023,3,10,5,45,Bronx,38
2023,3,10,6,0,Bronx,40
2023,3,10,6,15,Bronx,43
2023,3,10,6,30,Bronx,64
2023,3,10,6,45,Bronx,65
2023,3,10,7,0,Bronx,63
2023,3,10,7,15,Bronx,90
2023,3,10,7,30,Bronx,84
2023,3,10,7,45,Bronx,72
2023,3,10,8,0,Bronx,75
2023,3,10,8,15,Bronx,73
2023,3,10,8,30,Bronx,66
2023,4,30,21,30,Brooklyn,3
2023,4,30,21,45,Brooklyn,6
2023,4,30,22,0,Brooklyn,9
2023,4,30,22,15,Brooklyn,1
2023,4,30,22,30,Brooklyn,6
2023,4,30,22,45,Brooklyn,1
2023,4,30,23,0,Brooklyn,6
2023,4,30,23,15,Brooklyn,7
2023,4,30,23,30,Brooklyn,7
2023,4,30,23,45,Brooklyn,1
2023,2,28,7,15,Brooklyn,199
2023,2,28,7,30,Brooklyn,200
2023,2,28,7,45,Brooklyn,164
2023,2,28,8,0,Brooklyn,204
2023,2,28,8,15,Brooklyn,174
2023,2,28,8,30,Brooklyn,153
2023,2,28,8,45,Brooklyn,153
2023,2,28,9,0,Brooklyn,149
2023,2,28,9,15,Brooklyn,150
2023,2,28,9,30,Brooklyn,132
2023,2,28,9,45,Brooklyn,114
2023,2,28,10,0,Brooklyn,118
2023,2,28,10,15,Brooklyn,100
2023,2,28,10,30,Brooklyn,129
2023,2,28,10,45,Brooklyn,109
2023,2,28,11,0,Brooklyn,118
2023,2,28,11,15,Brooklyn,102
2023,2,28,11,30,Brooklyn,105
2023,2,28,11,45,Brooklyn,108
2023,2,28,12,0,Brooklyn,97
2023,2,28,12,15,Brooklyn,116
2023,2,28,12,30,Brooklyn,111
2023,2,28,12,45,Brooklyn,107
2023,2,28,13,0,Brooklyn,102
2023,2,28,13,15,Brooklyn,113
2023,2,28,13,30,Brooklyn,108
2023,2,28,13,45,Brooklyn,130
2023,2,28,14,0,Brooklyn,116
2023,2,28,14,15,Brooklyn,114
2023,2,28,14,30,Brooklyn,128
2023,2,28,14,45,Brooklyn,136
2023,2,28,15,0,Brooklyn,108
2023,2,28,15,15,Brooklyn,103
2023,2,28,15,30,Brooklyn,139
2023,2,28,15,45,Brooklyn,142
2023,2,28,16,0,Brooklyn,151
2023,2,28,16,15,Brooklyn,111
2023,2,28,16,30,Brooklyn,126
2023,2,28,16,45,Brooklyn,124
2023,2,28,17,0,Brooklyn,164
2023,2,28,17,15,Brooklyn,124
2023,2,28,17,30,Brooklyn,140
2023,2,28,17,45,Brooklyn,137
2023,2,28,18,0,Brooklyn,159
2023,2,28,18,15,Brooklyn,121
2023,2,28,18,30,Brooklyn,120
2023,2,28,18,45,Brooklyn,111
2023,2,28,19,0,Brooklyn,119
2023,2,28,19,15,Brooklyn,94
2023,2,28,19,30,Brooklyn,131
2023,2,28,19,45,Brooklyn,98
2023,2,28,20,0,Brooklyn,112
2023,2,28,20,15,Brooklyn,84
2023,2,28,20,30,Brooklyn,98
2023,2,28,20,45,Brooklyn,97
2023,2,28,21,0,Brooklyn,79
2023,2,28,21,15,Brooklyn,94
2023,2,28,21,30,Brooklyn,78
2023,2,28,21,45,Brooklyn,84
2023,2,28,22,0,Brooklyn,61
2023,2,28,22,15,Brooklyn,55
2023,2,28,22,30,Brooklyn,62
2023,2,28,22,45,Brooklyn,33
2023,2,28,23,0,Brooklyn,38
2023,2,28,23,15,Brooklyn,27
2023,2,28,23,30,Brooklyn,30
2023,2,28,23,45,Brooklyn,22
2023,4,25,0,0,Queens,338
2023,4,25,0,15,Queens,435
2023,4,25,0,30,Queens,401
2023,4,25,0,45,Queens,369
2023,4,25,1,0,Queens,375
2023,4,25,1,15,Queens,292
2023,4,25,1,30,Queens,243
2023,4,25,1,45,Queens,192
2023,4,25,2,0,Queens,173
2023,4,25,2,15,Queens,160
2023,4,25,2,30,Queens,133
2023,4,25,2,45,Queens,116
2023,4,25,3,0,Queens,108
2023,4,25,3,15,Queens,115
2023,4,25,3,30,Queens,99
2023,4,25,3,45,Queens,115
2023,4,25,4,0,Queens,102
2023,4,25,4,15,Queens,135
2023,4,25,4,30,Queens,168
2023,4,25,4,45,Queens,198
2023,4,25,5,0,Queens,212
2023,4,25,5,15,Queens,351
2023,4,25,5,30,Queens,385
2023,4,25,5,45,Queens,460
2023,4,25,6,0,Queens,649
2023,4,25,6,15,Queens,769
2023,4,25,6,30,Queens,1056
2022,11,30,18,30,Brooklyn,64
2022,11,30,18,45,Brooklyn,65
2022,11,30,19,0,Brooklyn,48
2022,11,30,19,15,Brooklyn,51
2022,11,30,19,30,Brooklyn,24
2022,11,30,19,45,Brooklyn,33
2022,11,30,20,0,Brooklyn,16
2022,11,30,20,15,Brooklyn,17
2022,11,30,20,30,Brooklyn,20
2022,11,30,20,45,Brooklyn,16
2022,11,30,21,0,Brooklyn,28
2022,11,30,21,15,Brooklyn,17
2022,11,30,21,30,Brooklyn,10
2022,11,30,21,45,Brooklyn,19
2022,11,30,22,0,Brooklyn,19
2022,11,30,22,15,Brooklyn,19
2022,11,30,22,30,Brooklyn,13
2022,11,30,22,45,Brooklyn,13
2022,11,30,23,0,Brooklyn,11
2022,11,30,23,15,Brooklyn,7
2022,11,30,23,30,Brooklyn,18
2022,11,30,23,45,Brooklyn,10
2022,12,1,0,0,Brooklyn,13
2022,12,1,0,15,Brooklyn,12
2022,12,1,0,30,Brooklyn,16
2022,12,1,0,45,Brooklyn,14
2022,12,1,1,0,Brooklyn,5
2022,12,1,1,15,Brooklyn,5
2022,12,1,1,30,Brooklyn,6
2022,12,1,1,45,Brooklyn,4
2022,12,1,2,0,Brooklyn,10
2022,12,1,2,15,Brooklyn,10
2022,12,1,2,30,Brooklyn,10
2022,12,1,2,45,Brooklyn,7
2022,12,1,3,0,Brooklyn,7
2022,12,1,3,15,Brooklyn,14
2022,12,1,3,30,Brooklyn,9
2022,12,1,3,45,Brooklyn,12
2022,12,1,4,0,Brooklyn,10
2023,1,8,15,30,Brooklyn,183
2023,1,8,15,45,Brooklyn,220
2023,1,8,16,0,Brooklyn,199
2023,1,8,16,15,Brooklyn,199
2023,1,8,16,30,Brooklyn,189
2023,1,8,16,45,Brooklyn,227
2023,1,8,17,0,Brooklyn,222
2023,1,8,17,15,Brooklyn,188
2023,1,8,17,30,Brooklyn,196
2023,1,8,17,45,Brooklyn,224
2023,1,8,18,0,Brooklyn,213
2023,1,8,18,15,Brooklyn,220
2023,1,8,18,30,Brooklyn,194
2023,1,8,18,45,Brooklyn,198
2023,1,8,19,0,Brooklyn,204
2023,1,8,19,15,Brooklyn,218
2023,1,8,19,30,Brooklyn,153
2023,1,8,19,45,Brooklyn,181
2023,1,8,20,0,Brooklyn,140
2023,1,8,20,15,Brooklyn,170
2023,1,8,20,30,Brooklyn,133
2023,1,8,20,45,Brooklyn,151
2023,1,8,21,0,Brooklyn,130
2023,1,8,21,15,Brooklyn,136
2023,1,8,21,30,Brooklyn,119
2023,1,8,21,45,Brooklyn,137
2023,1,8,22,0,Brooklyn,121
2023,1,8,22,15,Brooklyn,143
2023,1,8,22,30,Brooklyn,101
2023,1,8,22,45,Brooklyn,127
2023,1,8,23,0,Brooklyn,88
2023,1,8,23,15,Brooklyn,108
2023,1,8,23,30,Brooklyn,105
2023,1,8,23,45,Brooklyn,75
2023,1,9,0,0,Brooklyn,67
2023,1,9,0,15,Brooklyn,93
2023,1,9,0,30,Brooklyn,49
2023,1,9,0,45,Brooklyn,72
2023,1,9,1,0,Brooklyn,57
2023,1,9,1,15,Brooklyn,39
2023,1,9,1,30,Brooklyn,35
2023,1,9,1,45,Brooklyn,39
2023,1,9,2,0,Brooklyn,27
2023,1,9,2,15,Brooklyn,27
2023,1,9,2,30,Brooklyn,20
2023,1,9,2,45,Brooklyn,23
2023,1,9,3,0,Brooklyn,29
2023,1,9,3,15,Brooklyn,23
2023,1,9,3,30,Brooklyn,21
2023,1,9,3,45,Brooklyn,37
2023,1,9,4,0,Brooklyn,31
2023,1,9,4,15,Brooklyn,36
2023,1,9,4,30,Brooklyn,39
2023,1,9,4,45,Brooklyn,57
2023,1,9,5,0,Brooklyn,67
2023,1,9,5,15,Brooklyn,83
2023,1,9,5,30,Brooklyn,124
2023,1,9,5,45,Brooklyn,137
2023,1,9,6,0,Brooklyn,162
2023,1,9,6,15,Brooklyn,187
2023,1,9,6,30,Brooklyn,232
2023,1,9,6,45,Brooklyn,257
2023,1,9,7,0,Brooklyn,296
2023,1,9,7,15,Brooklyn,247
2023,1,9,7,30,Brooklyn,258
2023,1,9,7,45,Brooklyn,261
2023,1,9,8,0,Brooklyn,279
2023,1,9,8,15,Brooklyn,258
2023,1,9,8,30,Brooklyn,271
2023,1,9,8,45,Brooklyn,251
2023,1,9,9,0,Brooklyn,299
2023,1,9,9,15,Brooklyn,265
2023,1,9,9,30,Brooklyn,255
2023,1,9,9,45,Brooklyn,232
2023,1,9,10,0,Brooklyn,234
2023,1,9,10,15,Brooklyn,187
2023,1,9,10,30,Brooklyn,208
2023,1,9,10,45,Brooklyn,213
2023,1,9,11,0,Brooklyn,195
2023,1,9,11,15,Brooklyn,196
2023,1,9,11,30,Brooklyn,211
2023,1,9,11,45,Brooklyn,209
2023,1,9,12,0,Brooklyn,204
2023,1,9,12,15,Brooklyn,221
2023,1,9,12,30,Brooklyn,245
2023,1,9,12,45,Brooklyn,255
2023,1,9,13,0,Brooklyn,199
2023,1,9,13,15,Brooklyn,218
2023,1,9,13,30,Brooklyn,206
2023,1,9,13,45,Brooklyn,214
2023,1,9,14,0,Brooklyn,200
2023,1,9,14,15,Brooklyn,213
2023,1,9,14,30,Brooklyn,198
2023,1,9,14,45,Brooklyn,229
2023,3,14,10,15,Bronx,69
2023,3,14,10,30,Bronx,72
2023,3,14,10,45,Bronx,49
2023,3,14,11,0,Bronx,102
2023,3,14,11,15,Bronx,74
2023,3,14,11,30,Bronx,80
2023,3,14,11,45,Bronx,70
2023,3,14,12,0,Bronx,81
2023,3,14,12,15,Bronx,66
2023,3,14,12,30,Bronx,79
2023,3,14,12,45,Bronx,67
2023,3,14,13,0,Bronx,83
2023,3,14,13,15,Bronx,81
2023,3,14,13,30,Bronx,69
2023,3,14,13,45,Bronx,72
2023,3,14,14,0,Bronx,61
2023,3,14,14,15,Bronx,59
2023,3,14,14,30,Bronx,71
2023,3,14,14,45,Bronx,53
2023,3,14,15,0,Bronx,58
2023,3,14,15,15,Bronx,74
2023,3,14,15,30,Bronx,67
2023,3,14,15,45,Bronx,69
2023,3,14,16,0,Bronx,84
2023,3,14,16,15,Bronx,84
2023,3,14,16,30,Bronx,90
2023,3,14,16,45,Bronx,85
2023,3,14,17,0,Bronx,101
2023,3,14,17,15,Bronx,84
2023,3,14,17,30,Bronx,71
2023,3,14,17,45,Bronx,67
2023,3,14,18,0,Bronx,80
2023,3,14,18,15,Bronx,78
2023,3,14,18,30,Bronx,75
2023,3,14,18,45,Bronx,69
2023,3,14,19,0,Bronx,66
2023,3,14,19,15,Bronx,65
2023,3,14,19,30,Bronx,72
2023,3,14,19,45,Bronx,55
2023,3,14,20,0,Bronx,62
2023,3,14,20,15,Bronx,62
2023,3,14,20,30,Bronx,50
2023,3,14,20,45,Bronx,47
2023,3,14,21,0,Bronx,54
2023,3,14,21,15,Bronx,52
2023,3,14,21,30,Bronx,39
2023,3,14,21,45,Bronx,58
2023,3,14,22,0,Bronx,31
2023,3,14,22,15,Bronx,29
2023,3,14,22,30,Bronx,31
2023,3,14,22,45,Bronx,39
2023,3,14,23,0,Bronx,34
2023,3,14,23,15,Bronx,34
2023,3,14,23,30,Bronx,32
2023,3,14,23,45,Bronx,24
2023,3,15,0,0,Bronx,24
2023,3,15,0,15,Bronx,20
2023,3,15,0,30,Bronx,23
2023,3,15,0,45,Bronx,17
2023,3,15,1,0,Bronx,15
2023,3,15,1,15,Bronx,15
2023,3,15,1,30,Bronx,16
2023,3,15,1,45,Bronx,12
2023,3,15,2,0,Bronx,14
2023,3,15,2,15,Bronx,3
2023,3,15,2,30,Bronx,15
2023,3,15,2,45,Bronx,6
2023,3,15,3,0,Bronx,10
2023,3,15,3,15,Bronx,9
2023,3,15,3,30,Bronx,11
2023,3,15,3,45,Bronx,6
2023,3,15,4,0,Bronx,12
2023,3,15,4,15,Bronx,8
2023,3,15,4,30,Bronx,15
2023,3,15,4,45,Bronx,14
2023,3,15,5,0,Bronx,19
2023,3,15,5,15,Bronx,26
2023,3,15,5,30,Bronx,17
2023,3,15,5,45,Bronx,28
2023,3,15,6,0,Bronx,38
2023,3,15,6,15,Bronx,24
2023,3,15,6,30,Bronx,45
2023,3,15,6,45,Bronx,55
2023,3,15,7,0,Bronx,56
2023,3,15,7,15,Bronx,59
2023,3,15,7,30,Bronx,64
2023,3,15,7,45,Bronx,60
2023,3,15,8,0,Bronx,86
2023,3,15,8,15,Bronx,68
2023,3,15,8,30,Bronx,84
2023,3,15,8,45,Bronx,69
2023,3,15,9,0,Bronx,80
2023,3,15,9,15,Bronx,81
2023,3,15,9,30,Bronx,77
2023,4,5,2,30,Queens,34
2023,4,5,2,45,Queens,28
2023,4,5,3,0,Queens,19
2023,4,5,3,15,Queens,30
2023,4,5,3,30,Queens,35
2023,4,5,3,45,Queens,33
2023,4,5,4,0,Queens,47
2023,4,5,4,15,Queens,42
2023,4,5,4,30,Queens,84
2023,4,5,4,45,Queens,89
2023,4,5,5,0,Queens,129
2023,4,5,5,15,Queens,137
2023,4,5,5,30,Queens,149
2023,4,5,5,45,Queens,183
2023,4,5,6,0,Queens,148
2023,4,5,6,15,Queens,181
2023,4,5,6,30,Queens,209
2023,4,5,6,45,Queens,214
2023,4,5,7,0,Queens,198
2023,4,5,7,15,Queens,183
2023,4,5,7,30,Queens,191
2023,4,5,7,45,Queens,162
2023,4,5,8,0,Queens,202
2023,4,5,8,15,Queens,179
2023,4,5,8,30,Queens,203
2023,4,5,8,45,Queens,222
2023,4,5,9,0,Queens,235
2023,4,5,9,15,Queens,222
2023,4,5,9,30,Queens,169
2023,4,5,9,45,Queens,166
2023,4,5,10,0,Queens,171
2023,4,5,10,15,Queens,233
2023,4,5,10,30,Queens,237
2023,4,5,10,45,Queens,195
2023,4,5,11,0,Queens,201
2023,4,5,11,15,Queens,182
2023,4,5,11,30,Queens,196
2023,4,5,11,45,Queens,186
2023,4,5,12,0,Queens,197
2023,4,5,12,15,Queens,221
2023,4,5,12,30,Queens,190
2023,4,5,12,45,Queens,184
2023,4,5,13,0,Queens,209
2023,4,5,13,15,Queens,208
2023,4,5,13,30,Queens,219
2023,4,5,13,45,Queens,210
2023,4,5,14,0,Queens,213
2023,4,5,14,15,Queens,217
2023,4,5,14,30,Queens,214
2023,4,5,14,45,Queens,223
2023,4,5,15,0,Queens,243
2023,4,5,15,15,Queens,247
2023,4,5,15,30,Queens,240
2023,4,5,15,45,Queens,230
2023,4,5,16,0,Queens,229
2023,4,5,16,15,Queens,236
2023,4,5,16,30,Queens,253
2023,4,5,16,45,Queens,246
2023,4,5,17,0,Queens,246
2023,4,5,17,15,Queens,254
2023,4,5,17,30,Queens,236
2023,4,5,17,45,Queens,266
2023,4,5,18,0,Queens,261
2023,4,5,18,15,Queens,240
2023,4,5,18,30,Queens,239
2023,4,5,18,45,Queens,228
2023,4,5,19,0,Queens,200
2023,4,5,19,15,Queens,220
2023,4,5,19,30,Queens,203
2023,4,5,19,45,Queens,208
2023,4,5,20,0,Queens,188
2023,4,5,20,15,Queens,179
2023,4,5,20,30,Queens,172
2023,4,5,20,45,Queens,165
2023,4,5,21,0,Queens,157
2023,4,5,21,15,Queens,144
2023,4,5,21,30,Queens,170
2023,4,5,21,45,Queens,155
2023,4,5,22,0,Queens,122
2023,4,5,22,15,Queens,115
2023,4,5,22,30,Queens,128
2023,4,5,22,45,Queens,111
2023,4,5,23,0,Queens,102
2023,4,5,23,15,Queens,75
2023,4,5,23,30,Queens,94
2023,4,5,23,45,Queens,80
2023,3,15,12,30,Bronx,32
2023,3,15,12,45,Bronx,47
2023,3,15,13,0,Bronx,45
2023,3,15,13,15,Bronx,35
2023,3,15,13,30,Bronx,31
2023,3,15,13,45,Bronx,41
2023,3,15,14,0,Bronx,40
2023,3,15,14,15,Bronx,48
2023,3,15,14,30,Bronx,58
2023,3,15,14,45,Bronx,55
2023,3,15,15,0,Bronx,50
2023,3,15,15,15,Bronx,40
2023,3,15,15,30,Bronx,49
2023,3,15,15,45,Bronx,39
2023,3,15,16,0,Bronx,39
2023,3,15,16,15,Bronx,42
2023,3,15,16,30,Bronx,49
2023,3,15,16,45,Bronx,50
2023,3,15,17,0,Bronx,56
2023,3,15,17,15,Bronx,40
2023,3,15,17,30,Bronx,38
2023,3,15,17,45,Bronx,35
2023,3,15,18,0,Bronx,34
2023,3,15,18,15,Bronx,32
2023,3,15,18,30,Bronx,23
2023,3,15,18,45,Bronx,18
2023,3,15,19,0,Bronx,23
2023,3,15,19,15,Bronx,10
2023,3,15,19,30,Bronx,17
2023,3,15,19,45,Bronx,13
2023,3,15,20,0,Bronx,17
2023,3,15,20,15,Bronx,12
2023,3,15,20,30,Bronx,19
2023,3,15,20,45,Bronx,14
2023,3,15,21,0,Bronx,23
2023,3,15,21,15,Bronx,16
2023,3,15,21,30,Bronx,11
2023,3,15,21,45,Bronx,13
2023,3,15,22,0,Bronx,9
2023,3,15,22,15,Bronx,10
2023,3,15,22,30,Bronx,12
2023,3,15,22,45,Bronx,9
2023,3,15,23,0,Bronx,7
2023,3,15,23,15,Bronx,3
2023,3,15,23,30,Bronx,4
2023,3,15,23,45,Bronx,2
2023,3,15,9,45,Bronx,60
2023,3,15,10,0,Bronx,67
2023,3,15,10,15,Bronx,59
2023,3,15,10,30,Bronx,77
2023,3,15,10,45,Bronx,47
2023,3,15,11,0,Bronx,52
2023,3,15,11,15,Bronx,66
2023,3,15,11,30,Bronx,66
2023,3,15,11,45,Bronx,62
2023,3,15,12,0,Bronx,76
2023,3,15,12,15,Bronx,71
2023,3,15,12,30,Bronx,71
2023,3,15,12,45,Bronx,59
2023,3,15,13,0,Bronx,75
2023,3,15,13,15,Bronx,72
2023,3,15,13,30,Bronx,90
2023,3,15,13,45,Bronx,78
2023,3,15,14,0,Bronx,88
2023,3,15,14,15,Bronx,74
2023,3,15,14,30,Bronx,94
2023,3,15,14,45,Bronx,65
2023,3,15,15,0,Bronx,82
2023,3,15,15,15,Bronx,95
2023,3,15,15,30,Bronx,86
2023,3,15,15,45,Bronx,83
2023,3,15,16,0,Bronx,79
2023,3,15,16,15,Bronx,98
2023,3,15,16,30,Bronx,77
2023,3,15,16,45,Bronx,82
2023,3,15,17,0,Bronx,106
2023,3,15,17,15,Bronx,78
2023,3,15,17,30,Bronx,82
2023,3,15,17,45,Bronx,87
2023,3,15,18,0,Bronx,77
2023,3,15,18,15,Bronx,94
2023,3,15,18,30,Bronx,84
2023,3,15,18,45,Bronx,62
2023,3,15,19,0,Bronx,77
2023,3,15,19,15,Bronx,71
2023,3,15,19,30,Bronx,72
2023,3,15,19,45,Bronx,63
2023,3,15,20,0,Bronx,75
2023,3,15,20,15,Bronx,57
2023,3,15,20,30,Bronx,55
2023,3,15,20,45,Bronx,54
2023,3,15,21,0,Bronx,53
2023,3,15,21,15,Bronx,51
2023,3,15,21,30,Bronx,46
2023,3,15,21,45,Bronx,51
2023,3,15,22,0,Bronx,40
2023,3,15,22,15,Bronx,55
2023,3,15,22,30,Bronx,55
2023,3,15,22,45,Bronx,39
2023,3,15,23,0,Bronx,41
2023,3,15,23,15,Bronx,47
2023,3,15,23,30,Bronx,46
2023,3,15,23,45,Bronx,44
2023,3,9,0,0,Bronx,33
2023,3,9,0,15,Bronx,25
2023,3,9,0,30,Bronx,24
2023,3,9,0,45,Bronx,21
2023,3,9,1,0,Bronx,23
2023,3,9,1,15,Bronx,21
2023,3,9,1,30,Bronx,17
2023,3,9,1,45,Bronx,12
2023,3,9,2,0,Bronx,18
2023,3,9,2,15,Bronx,16
2023,3,9,2,30,Bronx,12
2023,3,9,2,45,Bronx,12
2023,3,9,3,0,Bronx,11
2023,3,9,3,15,Bronx,14
2023,3,9,3,30,Bronx,14
2023,3,9,3,45,Bronx,14
2023,3,9,4,0,Bronx,6
2023,3,9,4,15,Bronx,13
2023,3,9,4,30,Bronx,14
2023,3,9,4,45,Bronx,20
2023,3,9,5,0,Bronx,29
2023,3,9,5,15,Bronx,17
2023,3,9,5,30,Bronx,16
2023,3,9,5,45,Bronx,30
2023,3,9,6,0,Bronx,49
2023,3,9,6,15,Bronx,46
2023,3,9,6,30,Bronx,56
2023,3,9,6,45,Bronx,62
2023,3,9,7,0,Bronx,85
2023,3,9,7,15,Bronx,103
2023,3,9,7,30,Bronx,77
2023,3,9,7,45,Bronx,96
2023,3,9,8,0,Bronx,58
2023,3,9,8,15,Bronx,69
2023,3,9,8,30,Bronx,58
2023,3,9,8,45,Bronx,78
2023,3,9,9,0,Bronx,61
2023,4,4,3,0,Queens,25
2023,4,4,3,15,Queens,35
2023,4,4,3,30,Queens,31
2023,4,4,3,45,Queens,42
2023,4,4,4,0,Queens,26
2023,4,4,4,15,Queens,49
2023,4,4,4,30,Queens,82
2023,4,4,4,45,Queens,99
2023,4,4,5,0,Queens,115
2023,4,4,5,15,Queens,136
2023,4,4,5,30,Queens,155
2023,4,4,5,45,Queens,172
2023,4,4,6,0,Queens,180
2023,4,4,6,15,Queens,165
2023,4,4,6,30,Queens,157
2023,4,4,6,45,Queens,199
2023,4,4,7,0,Queens,229
2023,4,4,7,15,Queens,181
2023,4,4,7,30,Queens,179
2023,4,4,7,45,Queens,180
2023,4,4,8,0,Queens,173
2023,4,4,8,15,Queens,201
2023,4,4,8,30,Queens,214
2023,4,4,8,45,Queens,237
2023,4,4,9,0,Queens,202
2023,4,4,9,15,Queens,223
2023,4,4,9,30,Queens,241
2023,4,4,9,45,Queens,203
2023,4,4,10,0,Queens,215
2023,4,4,10,15,Queens,203
2023,4,4,10,30,Queens,224
